Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Home_Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Customer_Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Recurring_Monthly_Revenue,RunningRecurringMonthlyRevenue
2439-LYPMQ,Male,79,Yes,0,Milford,96121,40.181279,-120.392967,7,38,Offer C,Yes,4.75,Yes,Yes,Fiber Optic,24,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,102.6,4009.2,45.81,0,180.5,4143.89,Stayed,NULL,NULL,109.0497368,300272.5632
2205-LPVGL,Male,71,Yes,1,Colusa,95932,39.273096,-122.050763,1,58,Offer B,Yes,18.43,Yes,Yes,Fiber Optic,10,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,89.85,5125.75,0,130,1068.94,6324.69,Stayed,NULL,NULL,109.0463793,300381.6096
3161-ONRWK,Male,35,Yes,0,Hydesville,95547,40.557314,-124.081662,4,60,Offer B,Yes,43.57,No,Yes,DSL,30,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,65.85,3928.3,0,0,2614.2,6542.5,Stayed,NULL,NULL,109.0416667,300490.6512
5014-WUQMG,Male,23,Yes,2,Hornbrook,96044,41.962127,-122.527696,1,47,Offer B,Yes,15.59,No,Yes,Fiber Optic,52,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.1,4391.45,0,0,732.73,5124.18,Stayed,NULL,NULL,109.0251064,300599.6763
6794-HKIAJ,Male,44,No,0,Redondo Beach,90278,33.873395,-118.37019,0,62,None,Yes,18.9,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.7,5586.45,0,0,1171.8,6758.25,Stayed,NULL,NULL,109.0040323,300817.6904
0657-DOGUM,Female,35,Yes,0,Rancho Cucamonga,91739,34.133809,-117.523724,1,48,Offer B,Yes,44.72,Yes,Yes,DSL,13,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.6,2985.25,0,100,2146.56,5231.81,Stayed,NULL,NULL,108.9960417,300926.6864
5032-USPKF,Female,57,No,0,Indio,92203,33.752938,-116.230055,0,38,None,Yes,25.11,Yes,Yes,DSL,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.1,3187.65,0,0,954.18,4141.83,Stayed,NULL,NULL,108.9955263,301035.6819
3567-PQTSO,Male,40,Yes,1,Junction City,96048,40.913192,-123.06597,7,53,Offer B,Yes,3.78,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.25,5576.3,0,0,200.34,5776.64,Stayed,NULL,NULL,108.9932075,301144.6751
1608-GMEWB,Male,76,No,0,Stockton,95215,37.946282,-121.139499,0,45,Offer B,Yes,15.65,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0,0,704.25,4904.5,Stayed,NULL,NULL,108.9888889,301253.664
6574-MCOEH,Female,47,Yes,2,Escondido,92026,33.21846,-117.116916,2,33,None,Yes,31.59,Yes,Yes,Cable,18,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.15,2531.4,0,20,1042.47,3593.87,Stayed,NULL,NULL,108.9051515,302016.3282
8591-NXRCV,Female,47,No,0,Malibu,90265,34.074572,-118.831181,0,41,Offer B,Yes,31.08,Yes,Yes,DSL,12,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,74.65,3090.65,0,100,1274.28,4464.93,Stayed,NULL,NULL,108.9007317,302125.2289
7629-WFGLW,Female,80,Yes,0,Palo Alto,94301,37.444314,-122.149996,10,56,Offer B,Yes,11.55,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,21.71,0,646.8,6096.84,Stayed,NULL,NULL,108.8721429,302342.978
7682-AZNDK,Male,25,Yes,3,Williams,95987,39.117537,-122.284654,5,34,None,Yes,18.36,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.85,3091.75,14.93,0,624.24,3701.06,Stayed,NULL,NULL,108.8547059,302560.6877
2239-CGBUZ,Female,56,Yes,0,West Covina,91791,34.061634,-117.893169,4,51,Offer B,Yes,47.18,No,Yes,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.5,3145.15,0,0,2406.18,5551.33,Stayed,NULL,NULL,108.8496078,302669.5373
3253-HKOKL,Female,31,Yes,2,Elk Grove,95758,38.35363,-121.44195,7,52,None,Yes,7.99,No,Yes,Fiber Optic,19,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.3,5244.45,0,0,415.48,5659.93,Stayed,NULL,NULL,108.8448077,302778.3821
2824-DXNKN,Female,26,Yes,1,Santa Cruz,95065,37.031404,-121.981865,8,72,Offer A,Yes,38.99,Yes,Yes,Cable,73,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,0,0,2807.28,7833.13,Stayed,NULL,NULL,108.7934722,302995.9756
5678-VFNEQ,Female,19,Yes,0,Rocklin,95677,38.7904,-121.236973,8,71,Offer A,Yes,4.39,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.1,7412.25,0,0,311.69,7723.94,Stayed,NULL,NULL,108.7878873,303104.7635
0959-WHOKV,Male,28,No,0,Covina,91724,34.08111,-117.853935,0,42,Offer B,Yes,6.42,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99,4298.45,0,0,269.64,4568.09,Stayed,NULL,NULL,108.7640476,303322.2917
0708-SJDIS,Female,32,No,0,West Hollywood,90069,34.093781,-118.381061,0,34,Offer C,Yes,45.28,Yes,Yes,Cable,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65,2157.5,0,0,1539.52,3697.02,Stayed,NULL,NULL,108.7358824,303431.0276
5153-RTHKF,Female,26,No,0,Palm Springs,92264,33.745746,-116.514215,0,34,None,Yes,23.54,Yes,Yes,Fiber Optic,76,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,85.35,2896.6,0,0,800.36,3696.96,Stayed,NULL,NULL,108.7341176,303539.7617
2293-IJWPS,Female,39,Yes,0,Piercy,95587,39.955587,-123.681175,5,57,Offer B,Yes,3.72,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.75,5985,0,0,212.04,6197.04,Stayed,NULL,NULL,108.72,303865.9324
6244-BESBM,Male,61,Yes,1,Geyserville,95441,38.731771,-123.064272,6,69,None,Yes,12.02,No,Yes,Fiber Optic,30,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.2,6671.7,0,0,829.38,7501.08,Stayed,NULL,NULL,108.7113043,303974.6437
1450-SKCVI,Female,22,No,0,Del Mar,92014,32.948262,-117.256086,0,56,None,Yes,35.59,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,4092.85,0,0,1993.04,6085.89,Churned,Attitude,Attitude of support person,108.6766071,304300.6864
8468-EHYJA,Female,32,Yes,0,Palo Verde,92266,33.3249,-114.758334,0,57,Offer B,Yes,12.19,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3,5497.05,0,0,694.83,6191.88,Stayed,NULL,NULL,108.6294737,304409.3158
5329-KRDTM,Male,73,Yes,0,Long Barn,95335,38.109125,-120.078597,4,72,Offer A,Yes,33.68,Yes,Yes,DSL,10,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0,0,2424.96,7821.21,Stayed,NULL,NULL,108.6279167,304517.9437
7208-PSIHR,Female,50,Yes,0,Klamath,95548,41.572813,-124.035011,9,70,None,Yes,5.46,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.3,7188.5,0,30,382.2,7600.7,Stayed,NULL,NULL,108.5814286,304952.3725
6383-ZTSIW,Female,77,Yes,0,Gustine,95322,37.147198,-121.120161,6,39,None,Yes,9.13,No,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,99.1,3877.95,0,0,356.07,4234.02,Stayed,NULL,NULL,108.5646154,305060.9371
2516-XSJKX,Female,20,Yes,2,San Juan Bautista,95045,36.810568,-121.503022,1,41,None,Yes,32.29,No,Yes,DSL,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,3126.45,0,0,1323.89,4450.34,Stayed,NULL,NULL,108.544878,305278.0349
0201-MIBOL,Female,68,No,0,Salida,95368,37.713152,-121.08739,0,66,None,Yes,10.45,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0,0,689.7,7161.55,Stayed,NULL,NULL,108.5083333,305495.0564
8639-NHQEI,Female,26,Yes,3,Seiad Valley,96086,41.924174,-123.260788,9,72,None,Yes,11.85,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0,0,853.2,7807.35,Stayed,NULL,NULL,108.4354167,305928.8891
3050-RLLXC,Female,51,Yes,2,Kyburz,95720,38.766036,-120.209673,10,56,Offer B,Yes,25.9,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,81.25,4620.4,0,0,1450.4,6070.8,Stayed,NULL,NULL,108.4071429,306145.7162
7730-IUTDZ,Male,63,No,0,Chatsworth,91311,34.294142,-118.603883,0,43,None,Yes,34,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0,0,1462,4660.6,Churned,Dissatisfaction,Network reliability,108.3860465,306254.1022
7306-YDSOI,Male,32,Yes,1,Ocotillo,92259,32.698964,-115.886656,4,69,Offer A,Yes,49.4,No,Yes,DSL,12,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,4069.9,0,0,3408.6,7478.5,Stayed,NULL,NULL,108.384058,306362.4863
4322-RCYMT,Male,63,Yes,0,San Diego,92122,32.85723,-117.209774,1,68,Offer A,Yes,29.18,Yes,Yes,DSL,18,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.8,5293.95,0,90,1984.24,7368.19,Churned,Competitor,Competitor made better offer,108.3557353,306687.5949
3259-QMXUN,Male,38,Yes,0,Campo Seco,95226,38.233879,-120.861666,3,58,Offer B,Yes,22.14,Yes,Yes,DSL,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,86.1,4890.5,0,110,1284.12,6284.62,Stayed,NULL,NULL,108.3555172,306795.9505
0691-IFBQW,Female,65,No,0,Biola,93606,36.798882,-120.019511,0,46,None,Yes,2.37,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110,4874.8,0,0,109.02,4983.82,Churned,Competitor,Competitor made better offer,108.343913,306904.2944
5975-BAICR,Male,36,Yes,2,Yountville,94599,38.421458,-122.365048,8,36,None,Yes,47.45,No,Yes,DSL,14,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,63.7,2188.5,0,0,1708.2,3896.7,Stayed,NULL,NULL,108.2416667,307554.0754
1427-VERSM,Female,62,Yes,0,Shasta,96087,40.617614,-122.512861,3,56,Offer B,Yes,7,No,Yes,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5669.5,0,0,392,6061.5,Stayed,NULL,NULL,108.2410714,307662.3165
3115-JPJDD,Female,43,Yes,0,Ventura,93003,34.279221,-119.221437,1,59,None,Yes,29.6,No,Yes,Fiber Optic,12,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.25,4639.45,0,0,1746.4,6385.85,Stayed,NULL,NULL,108.2347458,307770.5513
9259-PACGQ,Female,19,Yes,0,Los Angeles,90026,34.078991,-118.263804,1,34,None,Yes,41.32,Yes,Yes,Cable,71,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.65,2274.9,0,0,1404.88,3679.78,Churned,Competitor,Competitor had better devices,108.2288235,307878.7801
0310-SUCIN,Female,50,Yes,0,Darwin,93522,36.319181,-117.593053,2,71,None,Yes,23.06,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.8,6046.1,0,0,1637.26,7683.36,Stayed,NULL,NULL,108.216338,307986.9964
8033-ATFAS,Female,32,Yes,2,San Mateo,94404,37.556094,-122.272437,4,39,Offer C,Yes,48.14,No,Yes,Cable,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,2341.5,0,0,1877.46,4218.96,Stayed,NULL,NULL,108.1784615,308419.7397
7931-PXHFC,Male,46,No,0,Duarte,91010,34.145695,-117.95982,0,38,None,Yes,46.21,No,Yes,Cable,14,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,62.3,2354.8,0,0,1755.98,4110.78,Churned,Dissatisfaction,Poor expertise of phone support,108.1784211,308527.9181
1455-HFBXA,Male,61,Yes,0,Bethel Island,94511,38.050558,-121.646924,3,52,Offer B,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,0,60,937.04,5624.84,Stayed,NULL,NULL,108.17,308744.2615
8677-HDZEE,Female,42,No,0,Mountain Center,92561,33.638645,-116.55783,0,56,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0,0,140,6056.95,Stayed,NULL,NULL,108.1598214,308852.4213
9508-ILZDG,Female,79,No,0,Dillon Beach,94929,38.24458,-122.956268,0,34,None,Yes,14.23,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.35,3190.25,0,0,483.82,3674.07,Stayed,NULL,NULL,108.0608824,309176.7527
2150-WLKUW,Female,27,Yes,0,Banning,92220,33.936298,-116.849577,4,40,Offer B,Yes,42.1,Yes,Yes,DSL,52,No,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,63.9,2635,0,0,1684,4319,Stayed,NULL,NULL,107.975,309392.7327
0868-VJRDR,Male,61,Yes,0,Cassel,96016,40.936285,-121.572692,1,64,None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0,0,304.64,6910.19,Stayed,NULL,NULL,107.9717188,309500.7045
5981-ITEMU,Male,58,Yes,0,Marshall,94940,38.129308,-122.834815,1,40,Offer B,Yes,16.33,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95,41.85,0,653.2,4318.3,Churned,Competitor,Competitor offered more data,107.9575,309608.662
8738-JOKAR,Female,55,No,0,Covina,91722,34.097345,-117.906736,0,42,None,Yes,39.32,No,Yes,Cable,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,67.7,2882.25,0,0,1651.44,4533.69,Stayed,NULL,NULL,107.945,309716.607
4056-QHXHZ,Female,49,Yes,2,Goleta,93117,34.489983,-120.091246,6,72,Offer A,Yes,2.71,Yes,Yes,Fiber Optic,20,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7576.7,0,0,195.12,7771.82,Stayed,NULL,NULL,107.9419444,309824.5489
9742-XOKTS,Male,60,Yes,1,Santa Clara,95050,37.351214,-121.952417,10,67,Offer A,Yes,18.29,Yes,Yes,Fiber Optic,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,33.76,0,1225.43,7230.22,Stayed,NULL,NULL,107.9137313,310040.3926
7716-YTYHG,Female,41,Yes,0,Oxnard,93030,34.223244,-119.18012,1,48,Offer B,Yes,23.95,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,82.05,4029.95,0,0,1149.6,5179.55,Churned,Competitor,Competitor offered higher download speeds,107.9072917,310256.2099
4419-UJMUS,Male,55,Yes,1,Wildomar,92595,33.617108,-117.253349,0,69,Offer A,Yes,8.46,Yes,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.35,6856.45,0,0,583.74,7440.19,Stayed,NULL,NULL,107.8288406,310795.4873
8017-UVSZU,Female,62,Yes,0,Calabasas,91302,34.130861,-118.68346,5,40,None,Yes,48.29,Yes,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,2379.1,0,0,1931.6,4310.7,Stayed,NULL,NULL,107.7675,311226.635
6305-YLBMM,Male,50,No,0,Hood,95639,38.375325,-121.507935,0,69,None,Yes,2.52,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.05,7262,0,0,173.88,7435.88,Churned,Attitude,Attitude of service provider,107.7663768,311334.4013
6997-UVGOX,Male,35,Yes,3,Albany,94706,37.890274,-122.295192,9,71,Offer A,Yes,22.83,No,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.45,6029.9,0,0,1620.93,7650.83,Stayed,NULL,NULL,107.758169,311549.9195
5188-HGMLP,Male,73,Yes,0,Middletown,95461,38.787446,-122.58675,10,54,None,Yes,35.16,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74,3919.15,0,0,1898.64,5817.79,Stayed,NULL,NULL,107.7368519,311765.4051
7609-YBPXG,Male,60,No,0,Irvine,92602,33.720359,-117.733655,0,54,None,Yes,18.54,Yes,Yes,DSL,26,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,87.1,4735.2,0,80,1001.16,5816.36,Stayed,NULL,NULL,107.7103704,311980.8309
4062-HBMOS,Male,33,No,0,Redding,96003,40.677649,-122.29467,0,52,Offer B,Yes,5.42,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05,5364.8,46.67,0,281.84,5599.97,Stayed,NULL,NULL,107.6917308,312196.2169
1060-ENTOF,Female,70,Yes,0,Los Angeles,90028,34.099869,-118.326843,3,67,None,Yes,2.67,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,105.4,7035.6,0,0,178.89,7214.49,Stayed,NULL,NULL,107.6789552,312303.8959
4342-HFXWS,Female,19,Yes,1,Santa Monica,90401,34.015481,-118.493231,6,48,Offer B,Yes,44.66,No,Yes,DSL,27,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.7,3023.65,0,0,2143.68,5167.33,Stayed,NULL,NULL,107.6527083,312411.5486
7549-MYGPK,Female,48,Yes,0,Mountain View,94040,37.380662,-122.086022,3,63,Offer B,Yes,8.98,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,100.55,6215.35,0,0,565.74,6781.09,Churned,Price,Price too high,107.6363492,312519.1849
9626-VFRGG,Female,33,No,2,Susanville,96130,40.559177,-120.612113,0,41,None,Yes,18.72,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.5,3645.05,0,0,767.52,4412.57,Stayed,NULL,NULL,107.6236585,312626.8086
3927-NLNRY,Male,48,Yes,0,Long Barn,95335,38.109125,-120.078597,1,53,Offer B,Yes,15.77,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.25,4867.95,0,0,835.81,5703.76,Churned,Other,Moved,107.6181132,312842.0481
6257-DTAYD,Male,27,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,71,Offer A,Yes,3.86,Yes,Yes,Fiber Optic,85,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.15,7365.3,0,0,274.06,7639.36,Stayed,NULL,NULL,107.5966197,313057.2597
9281-OFDMF,Male,76,No,0,Meadow Valley,95956,39.937017,-121.058043,0,39,None,Yes,20.06,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.7,3413.25,0,0,782.34,4195.59,Stayed,NULL,NULL,107.5792308,313164.839
1930-QPBVZ,Male,31,Yes,2,Laytonville,95454,39.806141,-123.531098,3,68,Offer A,Yes,9.29,No,Yes,Fiber Optic,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,95.1,6683.4,0,0,631.72,7315.12,Stayed,NULL,NULL,107.5752941,313272.4143
5393-HJZSM,Female,54,Yes,1,San Francisco,94129,37.797526,-122.464531,1,32,Offer C,Yes,32.43,No,Yes,Cable,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.3,2404.15,0,0,1037.76,3441.91,Stayed,NULL,NULL,107.5596875,313379.9739
4024-CSNBY,Female,39,Yes,0,Mount Hamilton,95140,37.382909,-121.634151,8,72,None,Yes,11.02,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,94.25,6849.75,0,100,793.44,7743.19,Stayed,NULL,NULL,107.5443056,313595.074
0345-XMMUG,Female,29,Yes,0,Ione,95640,38.33788,-120.954202,6,46,None,Yes,2,Yes,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9,4854.3,0,0,92,4946.3,Stayed,NULL,NULL,107.5282609,313702.6022
5248-KWLAR,Male,31,Yes,0,Niland,92257,33.345825,-115.596574,1,71,Offer A,Yes,18.42,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.35,6325.25,0,0,1307.82,7633.07,Stayed,NULL,NULL,107.5080282,314025.148
3969-JQABI,Female,47,Yes,0,Palo Alto,94303,37.45809,-122.115398,0,58,None,Yes,40.16,No,Yes,DSL,20,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,3791.6,0,110,2329.28,6230.88,Stayed,NULL,NULL,107.4289655,314347.5358
4385-ZKVNW,Male,58,Yes,3,San Francisco,94102,37.7795,-122.419233,4,44,None,Yes,46.54,No,Yes,DSL,52,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.9,2549.1,0,130,2047.76,4726.86,Stayed,NULL,NULL,107.4286364,314454.9645
5736-YEJAX,Male,23,No,0,Hemet,92543,33.739415,-116.968339,0,69,Offer A,Yes,26.45,Yes,Yes,DSL,46,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,79.45,5502.55,0,80,1825.05,7407.6,Stayed,NULL,NULL,107.3565217,314669.745
2495-KZNFB,Female,26,No,0,La Mesa,91942,32.782501,-117.01611,0,33,None,Yes,16.76,Yes,Yes,Fiber Optic,85,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.65,2989.6,0,0,553.08,3542.68,Stayed,NULL,NULL,107.3539394,314777.0989
6873-UDNLD,Male,28,No,0,Oakland,94612,37.809014,-122.269739,0,40,None,Yes,39.05,No,Yes,DSL,58,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.45,2731,0,0,1562,4293,Stayed,NULL,NULL,107.325,315099.1041
7945-HLKEA,Female,29,No,0,Half Moon Bay,94019,37.45567,-122.407992,0,60,None,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0,120,2277,6436.5,Stayed,NULL,NULL,107.275,315313.6656
9489-JMTTN,Female,41,Yes,1,Hickman,95323,37.605926,-120.69955,1,72,Offer A,Yes,15.58,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.75,6595.9,0,0,1121.76,7717.66,Stayed,NULL,NULL,107.1897222,315957.1373
5268-DSMNQ,Female,65,Yes,0,Farmington,95230,37.956963,-120.863055,5,62,None,Yes,11.41,Yes,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,97.95,5936.55,0,0,707.42,6643.97,Stayed,NULL,NULL,107.1608065,316064.2981
2080-CAZNM,Female,78,No,0,Burbank,91502,34.177267,-118.31003,0,41,Offer B,Yes,6.33,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0,0,259.53,4393.48,Stayed,NULL,NULL,107.1580488,316171.4562
1921-KYSAY,Female,36,No,0,Olivehurst,95961,39.082568,-121.55325,0,41,None,Yes,36.93,Yes,Yes,DSL,30,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.6,2877.05,0,0,1514.13,4391.18,Stayed,NULL,NULL,107.1019512,316385.7014
4433-JCGCG,Male,80,Yes,0,San Diego,92129,32.961064,-117.134917,1,46,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,4680.05,0,0,246.56,4926.61,Churned,Competitor,Competitor made better offer,107.1002174,316492.8017
6656-GULJQ,Male,25,Yes,2,Emigrant Gap,95715,39.23754,-120.720196,4,72,None,Yes,21.21,Yes,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,83.55,6093.3,0,90,1527.12,7710.42,Stayed,NULL,NULL,107.0891667,316599.8908
